Device Time,x,y,vx,vy,Pxx,Pyy,Pvx,Pvy
2016-03-25 17:23:49.658,-855.5069722023593,-646.0999924549611,3.882005157673474,-12.463523857950575,0.3869121519899586,0.3869121519899586,0.05722258994013804,0.05722258994013804
2016-03-25 17:23:49.758,-855.1168964477522,-647.3901519985853,3.478238890840565,-12.57949187611953,0.38672806727773773,0.38672806727773773,0.05723558682815828,0.05723558682815828
2016-03-25 17:23:49.859,-854.7572840160464,-648.6704407337705,3.286824788211379,-12.45013668665506,0.3866601869154149,0.3866601869154149,0.05736928887247169,0.05736928887247169
2016-03-25 17:23:49.959,-854.4186850245235,-649.9104206919216,3.2175202339871856,-12.403169979162369,0.3864833081918629,0.3864833081918629,0.05725501701848093,0.05725501701848093
2016-03-25 17:23:50.058,-854.0914648305501,-651.1169962357898,3.2170345579468917,-12.40223868973051,0.3865015416616275,0.3865015416616275,0.15358547007947845,0.15358547007947845
2016-03-25 17:23:50.158,-853.7688393561422,-652.3152345857211,3.188064915864119,-12.38248316352429,0.3870008977629498,0.3870008977629498,0.06642353072361841,0.06642353072361841
2016-03-25 17:23:50.258,-853.4518722055958,-653.4944282723062,3.181325450395856,-12.377824357101018,0.3871691362559593,0.3871691362559593,0.05841083834803807,0.05841083834803807
2016-03-25 17:23:50.358,-853.1401141933245,-654.6551519636254,3.1789572313896484,-12.376149433216494,0.3871255107033645,0.3871255107033645,0.05739218186864528,0.05739218186864528
2016-03-25 17:23:50.457,-852.8364390140554,-655.7856804769632,3.178066340454138,-12.375447864825752,0.38687830041295057,0.38687830041295057,0.05712512142591668,0.05712512142591668
2016-03-25 17:23:50.559,-852.5281322449631,-656.9352051000386,3.1777011812690787,-12.375065317522287,0.3869383826613061,0.3869383826613061,0.057485783719518735,0.057485783719518735
2016-03-25 17:23:50.658,-852.2339910098304,-658.030459091937,3.1775326959877352,-12.37479263293645,0.3866498287899094,0.3866498287899094,0.0571376428025901,0.0571376428025901
2016-03-25 17:23:50.757,-851.9228832549351,-659.2977231147566,3.012830387966792,-12.416597130695724,0.3863630570622923,0.3863630570622923,0.05709116883604202,0.05709116883604202
2016-03-25 17:23:50.858,-851.6208617548424,-660.5724402104183,2.952294380158524,-12.431785547775604,0.38630480782452253,0.38630480782452253,0.057350295824673804,0.057350295824673804
2016-03-25 17:23:50.958,-851.3302791163554,-661.8161904945712,2.930333412399085,-12.437124588230578,0.386137999741385,0.386137999741385,0.05725250336688329,0.05725250336688329
2016-03-25 17:23:51.058,-851.0451354369839,-663.040953634971,2.9299423218418914,-12.436753177987685,0.3862799043878523,0.3862799043878523,0.1545490607358957,0.1545490607358957
2016-03-25 17:23:51.158,-850.7652750431608,-664.2469387727963,2.920787221622507,-12.438673507710416,0.3867899518225024,0.3867899518225024,0.06648945155258817,0.06648945155258817
2016-03-25 17:23:51.258,-850.4899651774908,-665.4342670386462,2.9186684305733164,-12.43899885581324,0.38696685482779253,0.38696685482779253,0.058418953915629054,0.058418953915629054
2016-03-25 17:23:51.358,-850.2190116162437,-666.6032300137514,2.9179274230226335,-12.43903826736811,0.3869304248971334,0.3869304248971334,0.05739324616525771,0.05739324616525771
